queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time
1342,14,18,4,7.4,1.0,Tuesday,18:16,6.8,20.6,39.6
1343,8,13,5,6.7,1.0,Saturday,16:24,9.2,23.0,17.6
1344,5,9,4,10.4,0.0,Tuesday,15:53,12.1,16.2,16.5
1345,8,12,3,4.8,0.0,Tuesday,11:26,8.4,15.5,17.7
1346,6,13,4,11.2,1.0,Tuesday,13:48,12.6,25.9,29.3
1347,14,19,4,4.5,0.0,Monday,15:06,5.1,18.4,22.2
1348,12,17,5,13.6,0.0,Wednesday,12:32,2.9,21.6,46.2
1349,3,8,4,5.8,0.0,Saturday,08:55,8.6,,3.7
1350,5,10,4,9.8,1.0,Thursday,04:13,5.2,10.5,13.3
1351,6,11,5,7.1,1.0,Wednesday,19:12,11.3,11.9,20.3
1352,5,8,3,10.3,1.0,Thursday,00:14,,0.0,19.9
1353,8,11,3,6.4,0.0,Monday,11:28,10.6,,28.4
1354,13,18,2,10.6,0.0,Tuesday,12:53,13.5,64.3,100.9
1355,5,9,4,4.9,1.0,Friday,12:11,10.1,1.7,14.3
1356,5,10,3,8.3,0.0,Sunday,13:35,7.1,14.8,17.0
1357,13,18,4,8.1,2.0,Monday,11:07,20.0,24.6,48.2
1358,8,12,4,9.9,2.0,Wednesday,10:53,7.8,7.7,31.4
1359,5,9,4,10.9,0.0,Wednesday,16:16,6.9,16.5,18.6
1360,7,11,3,13.1,1.0,Thursday,13:44,9.6,49.0,53.9
1361,4,8,3,14.2,0.0,Sunday,07:51,5.8,22.5,19.8
1362,13,17,4,6.4,0.0,Tuesday,19:07,11.1,18.9,28.5
1363,9,16,4,7.4,0.0,Wednesday,11:56,14.0,23.7,26.0
1364,11,17,4,12.5,0.0,Thursday,07:39,5.4,25.8,38.1
1365,3,7,4,,0.0,Saturday,07:05,7.4,15.1,8.5
1366,9,13,4,8.6,1.0,Monday,12:59,9.4,11.3,36.3
1367,9,13,3,9.9,0.0,Saturday,07:57,6.2,28.2,39.5
1368,12,21,6,5.9,2.0,Friday,15:27,7.9,13.9,20.2
1369,8,12,4,3.8,1.0,Monday,15:16,7.5,15.7,12.5
1370,8,12,3,7.4,2.0,Friday,16:46,15.0,9.3,33.8
1371,4,11,5,7.3,0.0,Sunday,19:14,3.4,8.0,8.7
1372,7,10,3,7.6,0.0,Sunday,13:35,14.7,15.8,65.0
1373,3,10,5,10.4,2.0,Monday,10:35,8.5,17.0,20.7
1374,7,13,6,6.6,0.0,Wednesday,18:26,11.5,6.4,9.4
1375,14,20,4,8.7,1.0,Wednesday,12:39,9.4,21.7,46.1
1376,9,15,5,7.1,2.0,Saturday,12:44,13.5,9.8,28.8
1377,12,16,4,6.8,0.0,Saturday,09:49,14.7,9.6,27.0
1378,5,11,4,2.0,1.0,Monday,16:19,8.4,0.0,5.8
1379,6,10,3,,0.0,Sunday,17:35,8.9,4.9,18.2
1380,21,26,5,9.6,1.0,Monday,13:34,11.8,25.5,93.2
1381,12,17,3,7.4,1.0,Thursday,14:17,6.0,6.1,43.2
1382,13,19,4,8.5,1.0,Monday,20:31,11.5,18.0,43.0
1383,5,9,3,2.3,1.0,Wednesday,08:35,6.6,8.4,6.3
1384,6,11,3,10.2,0.0,Thursday,18:49,,30.9,47.7
1385,16,23,5,2.8,0.0,Monday,13:12,10.8,12.6,17.4
1386,13,16,3,8.0,0.0,Saturday,18:14,10.3,11.9,53.2
1387,10,15,5,4.4,0.0,Sunday,19:14,0.7,4.6,11.1
1388,12,18,5,8.3,1.0,Friday,08:10,8.3,1.5,29.3
1389,13,19,5,9.3,1.0,Saturday,10:05,12.4,8.3,40.0
1390,8,11,3,6.8,1.0,Monday,21:41,8.7,27.0,28.0
1391,12,17,4,8.5,1.0,Wednesday,14:54,10.0,35.3,69.8
1392,8,11,2,4.6,2.0,Thursday,17:48,7.8,21.6,33.2
1393,3,5,2,5.9,0.0,Friday,16:37,6.8,23.3,21.5
1394,13,21,5,6.8,0.0,Thursday,14:52,11.6,10.4,25.6
1395,9,15,4,8.7,2.0,Saturday,20:54,14.4,33.7,37.6
1396,3,7,4,7.9,1.0,Saturday,07:42,11.4,16.7,14.0
1397,4,7,3,7.4,0.0,Wednesday,23:58,2.3,16.1,6.8
1398,10,15,4,4.6,0.0,Tuesday,10:11,5.8,6.8,13.1
1399,7,13,4,5.9,0.0,Tuesday,15:26,8.7,0.0,10.8
1400,6,11,5,8.9,0.0,Friday,04:26,3.1,13.9,8.8
1401,11,18,6,9.4,0.0,Sunday,18:36,7.3,13.7,22.6
1402,14,19,4,9.9,0.0,Monday,09:41,5.9,27.9,40.5
1403,7,12,3,7.2,0.0,Thursday,21:19,7.9,17.9,21.5
1404,12,18,5,7.4,2.0,Friday,20:41,11.3,,30.0
1405,9,14,5,3.7,0.0,Monday,11:49,5.5,14.5,10.9
1406,3,8,4,7.7,0.0,Saturday,01:59,7.7,0.0,7.8
1407,12,17,3,6.5,1.0,Saturday,14:27,13.0,39.3,44.9
1408,9,13,4,10.5,1.0,Wednesday,20:21,8.2,26.8,33.6
1409,7,12,4,8.9,1.0,Sunday,03:12,8.2,1.1,17.9
1410,14,17,3,8.0,0.0,Monday,15:49,6.5,23.5,54.1
1411,13,18,4,12.8,0.0,Saturday,21:23,8.8,14.8,56.5
1412,10,14,4,9.6,0.0,Thursday,09:48,9.4,13.6,25.1
1413,12,16,3,8.7,1.0,Thursday,10:49,6.2,22.9,40.8
1414,8,11,3,10.5,0.0,Monday,10:45,4.5,33.6,40.5
1415,4,8,2,7.5,1.0,Sunday,16:08,5.2,21.4,26.5
1416,5,10,3,9.4,0.0,Friday,21:37,11.1,46.9,26.4
1417,6,11,3,5.1,1.0,Saturday,21:33,8.3,12.7,17.5
1418,7,14,5,10.4,0.0,Wednesday,13:09,9.7,18.0,21.2
1419,7,9,2,4.2,0.0,Thursday,10:21,8.7,16.6,14.8
1420,6,10,4,7.6,2.0,Wednesday,17:36,5.3,30.3,28.8
1421,6,11,4,,0.0,Monday,01:34,6.7,18.2,12.3
1422,9,14,5,5.5,0.0,Thursday,12:50,13.0,0.4,14.1
1423,9,14,4,10.2,1.0,Saturday,16:45,11.5,20.6,36.7
1424,7,12,4,5.9,0.0,Saturday,08:13,9.4,15.6,15.8
1425,4,9,3,6.8,0.0,Wednesday,09:43,8.3,13.5,13.1
1426,15,21,5,8.8,1.0,Monday,10:38,14.4,20.7,37.9
1427,3,8,4,6.7,1.0,Sunday,18:18,3.2,19.2,15.2
1428,5,10,3,7.0,1.0,Tuesday,07:26,4.4,30.3,14.1
1429,6,9,3,5.0,1.0,Thursday,06:34,4.8,15.7,10.8
1430,10,15,5,8.5,2.0,Thursday,10:18,12.4,10.4,26.9
1431,9,15,5,6.0,0.0,Sunday,15:04,11.0,0.0,9.4
1432,5,11,5,7.0,0.0,Sunday,15:15,8.0,18.4,12.4
1433,7,13,5,9.2,0.0,Saturday,05:31,7.1,4.0,11.8
1434,13,19,5,,1.0,Thursday,12:32,10.2,13.9,59.7
1435,10,12,2,8.1,0.0,Friday,15:22,5.7,11.5,54.8
1436,6,14,4,11.5,2.0,Saturday,15:03,14.6,27.0,38.0
1437,14,18,4,2.4,0.0,Thursday,14:44,12.0,9.8,14.0
1438,7,11,3,9.7,0.0,Tuesday,14:08,2.0,35.0,33.8
1439,2,5,2,5.8,0.0,Wednesday,01:52,5.4,15.7,6.7
1440,15,19,2,,1.0,Saturday,11:06,10.4,52.6,103.0
1441,9,16,6,9.6,1.0,Tuesday,17:22,16.1,12.1,27.7
1442,8,12,4,5.6,0.0,Wednesday,19:33,7.5,15.2,16.3
1443,10,14,4,9.9,0.0,Tuesday,03:12,5.0,18.4,18.4
1444,2,7,5,9.0,1.0,Wednesday,17:19,10.1,19.8,13.8
1445,9,14,4,5.5,1.0,Wednesday,10:13,10.2,3.6,14.9
1446,9,14,5,6.2,0.0,Saturday,08:51,7.9,8.2,15.0
1447,7,11,3,10.8,0.0,Sunday,11:07,9.0,14.2,32.2
1448,7,13,6,6.3,0.0,Sunday,07:54,6.7,1.0,6.2
1449,8,13,4,8.6,0.0,Tuesday,08:13,8.8,23.7,19.3
1450,12,18,4,7.1,0.0,Sunday,11:57,4.9,26.9,23.7
1451,6,9,2,10.6,1.0,Thursday,14:11,3.6,50.6,71.3
1452,10,15,5,2.7,1.0,Friday,17:21,11.5,2.1,9.7
1453,8,14,5,10.3,0.0,Friday,21:12,8.9,16.7,23.4
1454,4,7,3,5.3,2.0,Thursday,21:15,3.9,14.4,14.8
1455,13,19,5,5.9,1.0,Thursday,15:15,11.4,8.1,21.6
1456,13,17,4,10.9,1.0,Monday,09:57,10.0,22.1,46.2
1457,0,5,4,9.7,1.0,Sunday,16:30,6.6,13.8,6.3
1458,8,13,5,4.4,2.0,Monday,12:09,13.2,15.7,13.9
1459,11,14,3,6.2,0.0,Saturday,11:37,11.7,15.3,33.7
1460,6,9,2,5.9,1.0,Monday,21:26,6.0,11.5,28.9
1461,10,13,3,11.6,0.0,Monday,21:56,5.8,38.3,47.9
1462,12,17,4,4.3,1.0,Tuesday,12:18,10.5,4.4,16.7
1463,11,18,6,,0.0,Sunday,14:51,11.7,8.0,20.3
1464,11,16,5,8.0,1.0,Saturday,20:14,12.6,6.4,26.2
1465,6,9,3,9.0,1.0,Sunday,15:45,6.8,30.7,25.0
1466,12,17,4,6.4,1.0,Saturday,10:31,10.6,12.2,29.6
1467,12,19,6,6.8,0.0,Monday,12:06,11.5,12.9,22.6
1468,9,13,4,7.9,0.0,Sunday,17:04,9.3,13.4,20.3
1469,20,27,5,8.4,1.0,Monday,18:31,11.1,14.9,52.3
1470,8,13,5,4.8,1.0,Tuesday,13:33,10.4,3.9,15.8
1471,18,23,5,10.6,5.0,Saturday,19:52,17.3,24.9,88.7
1472,7,9,2,4.9,0.0,Tuesday,19:39,8.3,22.6,22.6
1473,5,8,3,7.4,3.0,Sunday,12:21,7.7,26.3,31.6
1474,8,10,2,8.4,0.0,Friday,14:28,6.9,22.6,47.6
1475,5,7,2,8.0,0.0,Thursday,00:22,8.0,28.3,21.4
1476,9,14,5,8.8,0.0,Tuesday,16:54,6.4,11.0,18.1
1477,15,22,5,6.2,1.0,Saturday,12:16,10.4,5.8,33.0
1478,5,10,3,13.8,0.0,Tuesday,20:37,10.3,47.6,34.1
1479,6,12,5,4.8,2.0,Friday,10:15,16.4,,15.1
1480,8,11,3,7.7,0.0,Sunday,21:05,8.6,19.6,22.1
1481,8,13,2,5.0,0.0,Thursday,16:39,4.2,38.2,25.1
1482,7,11,4,8.7,1.0,Thursday,14:42,5.8,12.4,27.3
1483,19,23,4,6.5,2.0,Tuesday,14:08,11.6,21.3,51.4
1484,8,11,3,6.7,0.0,Thursday,16:45,8.8,16.4,23.9
1485,8,14,4,7.0,1.0,Sunday,17:18,6.9,10.5,19.6
1486,7,13,5,4.5,1.0,Saturday,15:36,13.9,5.5,11.9
1487,11,19,6,10.6,1.0,Friday,08:01,5.4,21.9,28.2
1488,8,11,3,5.0,0.0,Thursday,08:24,9.3,10.1,17.5
1489,6,11,4,4.6,1.0,Sunday,21:00,9.5,4.9,9.4
1490,7,11,4,6.9,0.0,Thursday,00:05,4.9,4.9,8.3
1491,4,7,2,7.1,0.0,Friday,07:01,7.8,14.0,20.0
1492,7,13,3,6.0,1.0,Sunday,21:12,5.2,15.0,16.5
1493,6,9,3,7.4,2.0,Wednesday,20:37,7.5,26.9,28.3
1494,9,14,4,3.2,0.0,Wednesday,21:46,9.8,1.7,7.1
1495,15,19,4,9.8,2.0,Saturday,18:42,13.2,18.3,67.1
1496,12,18,4,,1.0,Saturday,17:51,10.7,6.6,32.3
1497,11,16,5,10.1,0.0,Saturday,07:49,7.4,9.6,29.3
1498,12,17,5,8.4,0.0,Monday,04:42,9.4,11.4,12.7
1499,6,13,6,9.8,1.0,Tuesday,19:40,,11.5,19.7
1500,7,12,3,7.3,1.0,Thursday,19:53,6.1,12.6,27.0
1501,10,15,4,5.1,0.0,Tuesday,18:14,11.0,7.9,20.5
1502,14,20,4,11.3,1.0,Saturday,14:34,3.2,12.8,62.4
1503,9,13,4,5.7,0.0,Sunday,09:19,4.6,10.8,12.7
1504,7,12,4,12.6,0.0,Wednesday,13:20,13.0,33.3,30.4
1505,15,23,5,12.7,0.0,Wednesday,14:14,10.8,9.5,46.1
1506,4,11,5,8.0,1.0,Thursday,03:20,,6.6,6.5
1507,10,16,4,11.4,1.0,Friday,16:06,9.2,26.6,48.5
1508,5,12,4,6.3,1.0,Friday,16:20,7.9,,15.6
1509,5,8,3,8.1,0.0,Thursday,09:24,5.2,24.2,18.2
1510,6,10,3,4.8,0.0,Thursday,07:39,4.4,6.4,16.3
1511,11,15,3,7.4,0.0,Tuesday,15:13,7.0,18.7,32.1
1512,14,21,6,6.2,2.0,Saturday,18:23,13.4,0.3,19.6
1513,7,11,3,9.0,1.0,Monday,19:36,6.8,20.0,35.5
1514,7,11,3,7.5,1.0,Friday,13:51,14.9,25.8,33.4
1515,11,18,3,6.8,1.0,Sunday,10:46,8.7,21.8,27.8
1516,1,5,3,7.0,0.0,Sunday,09:50,1.9,11.3,5.5
1517,7,11,4,5.5,0.0,Sunday,08:23,7.2,7.8,6.7
1518,10,15,3,6.4,0.0,Tuesday,00:25,8.1,9.6,18.6
1519,8,13,4,8.7,0.0,Friday,07:52,7.3,20.7,24.1
1520,7,11,3,10.6,0.0,Tuesday,15:21,3.5,31.5,31.9
1521,8,12,4,10.9,0.0,Tuesday,10:11,12.2,28.9,27.0
1522,14,20,4,11.8,1.0,Friday,07:02,11.1,29.2,52.6
1523,6,13,5,11.4,,Saturday,12:58,12.8,25.0,32.9
1524,12,18,4,11.0,0.0,Monday,12:04,7.1,12.4,52.3
1525,7,9,2,4.1,0.0,Wednesday,14:12,6.8,18.4,20.5
1526,2,7,5,8.7,1.0,Saturday,11:54,8.2,18.7,12.3
1527,18,23,5,3.4,1.0,Tuesday,14:07,13.9,1.7,20.4
1528,2,9,2,6.7,1.0,Wednesday,02:14,10.4,18.6,8.8
1529,7,13,4,7.8,0.0,Saturday,19:10,8.4,3.4,16.4
1530,8,15,5,2.0,1.0,Sunday,20:49,9.7,5.4,9.5
1531,10,15,5,2.4,1.0,Thursday,10:33,10.7,2.7,5.1
1532,8,13,3,5.4,1.0,Tuesday,08:52,7.2,9.2,16.8
1533,11,16,4,5.3,1.0,Monday,15:40,12.6,7.2,27.5
1534,8,11,2,12.8,1.0,Tuesday,11:04,9.2,28.4,71.0
1535,10,15,4,6.5,1.0,Saturday,19:23,12.7,16.0,29.9
1536,10,13,3,5.6,0.0,Wednesday,13:44,8.0,17.1,25.5
1537,10,14,3,8.1,0.0,Monday,04:19,6.1,7.5,23.0
1538,15,22,5,7.3,0.0,Friday,14:24,,19.9,33.0
1539,5,10,4,8.4,0.0,Sunday,21:21,9.2,16.0,16.5
1540,9,12,3,11.4,1.0,Tuesday,18:22,7.4,25.0,51.0
1541,7,11,3,9.8,0.0,Wednesday,13:48,6.1,18.6,34.1
1542,13,18,4,11.8,0.0,Monday,12:40,7.8,24.0,57.5
1543,11,16,5,7.2,0.0,Tuesday,08:30,10.3,11.9,18.0
1544,7,12,5,7.3,0.0,Friday,10:17,12.4,29.3,9.8
1545,11,13,2,10.0,1.0,Saturday,14:19,11.5,59.0,94.4
1546,9,14,5,6.2,0.0,Saturday,08:51,7.9,8.2,15.0
1547,16,25,6,6.5,1.0,Friday,21:06,11.4,5.7,26.9
1548,9,16,6,9.6,1.0,Tuesday,17:22,16.1,12.1,27.7
1549,8,15,3,8.5,1.0,Tuesday,07:19,9.4,28.2,31.3
1550,10,15,5,6.9,0.0,Monday,16:21,10.5,19.3,20.9
1551,3,9,3,12.2,1.0,Thursday,18:34,10.2,38.2,28.6
1552,13,16,3,8.0,0.0,Saturday,18:14,10.3,11.9,53.2
1553,3,6,3,5.3,0.0,Thursday,10:51,4.7,9.4,6.5
1554,10,16,4,10.2,1.0,Sunday,08:23,4.5,13.2,30.4
1555,5,10,4,4.2,0.0,Monday,03:35,4.9,11.3,2.5
1556,2,6,4,6.3,0.0,Saturday,03:34,4.1,8.7,2.5
1557,7,15,4,7.7,1.0,Wednesday,13:43,9.9,15.0,19.9
1558,5,11,4,9.7,0.0,Sunday,08:09,8.2,21.6,14.6
1559,12,17,4,6.4,0.0,Wednesday,12:01,,15.2,26.4
1560,3,7,3,2.3,0.0,Thursday,05:11,9.4,3.2,3.1
1561,11,18,4,4.4,1.0,Saturday,10:16,10.9,9.5,16.8
1562,19,27,4,10.5,0.0,Tuesday,11:30,10.3,19.7,62.5
1563,10,17,5,7.4,0.0,Saturday,16:09,9.9,5.0,17.5
1564,5,8,3,7.5,1.0,Tuesday,00:26,4.2,4.0,12.6
1565,7,13,5,8.7,1.0,Friday,19:55,9.6,17.9,21.4
1566,9,14,5,2.0,0.0,Saturday,07:34,5.6,11.3,2.5
1567,15,20,5,8.7,0.0,Friday,14:15,5.5,9.7,36.6
1568,13,17,4,7.6,1.0,Thursday,15:24,8.0,10.6,32.2
1569,10,15,4,10.0,0.0,Sunday,20:54,4.4,8.9,32.4
1570,3,11,3,4.8,0.0,Friday,04:28,8.5,0.0,7.3
1571,4,7,3,10.0,0.0,Monday,01:34,6.9,15.9,11.7
1572,5,10,4,9.3,2.0,Tuesday,20:37,7.3,28.4,29.3
1573,6,10,4,8.8,1.0,Sunday,18:59,10.0,12.2,22.3
1574,15,20,5,9.4,0.0,Friday,13:40,12.2,9.8,44.5
1575,19,25,5,8.8,0.0,Saturday,07:44,8.9,9.3,36.2
1576,11,16,4,7.3,0.0,Friday,17:09,9.5,15.9,26.5
1577,2,6,3,4.1,1.0,Wednesday,23:27,8.1,7.9,8.2
1578,16,21,4,8.8,0.0,Thursday,20:04,7.9,15.8,44.2
1579,4,8,4,8.6,0.0,Friday,08:37,5.4,17.8,10.3
1580,2,7,3,8.6,0.0,Sunday,02:39,0.7,14.2,4.0
1581,9,12,3,2.6,1.0,Saturday,18:46,,13.3,11.7
1582,3,8,2,10.2,0.0,Sunday,09:15,,26.2,14.1
1583,5,7,1,4.9,1.0,Monday,00:19,5.8,22.8,28.0
1584,6,10,3,4.8,0.0,Sunday,07:48,5.5,19.1,14.7
1585,12,16,4,8.2,1.0,Monday,19:09,15.8,22.6,40.8
1586,17,22,5,12.9,0.0,Saturday,18:58,8.3,23.7,65.9
1587,7,10,2,8.8,1.0,Sunday,15:15,7.3,46.6,40.6
1588,18,22,4,7.1,1.0,Saturday,17:01,9.2,16.9,48.0
1589,16,23,6,7.4,0.0,Saturday,13:38,13.5,18.1,35.5
1590,2,6,4,3.4,0.0,Wednesday,09:15,,6.6,3.2
1591,5,10,4,8.7,0.0,Friday,09:21,10.4,16.8,11.1
1592,16,21,0,9.9,1.0,Saturday,08:06,13.3,13.2,48.1
1593,4,8,3,10.9,1.0,Wednesday,14:50,9.1,22.8,20.0
1594,8,13,5,8.8,1.0,Tuesday,08:47,7.4,9.4,15.1
1595,4,11,4,7.4,0.0,Wednesday,10:54,4.5,12.2,12.2
1596,12,16,3,8.4,3.0,Tuesday,14:26,14.0,28.9,55.0
1597,4,8,4,10.3,0.0,Sunday,03:01,6.0,6.2,9.8
1598,6,10,3,7.8,0.0,Tuesday,22:17,5.2,17.1,15.0
1599,4,11,5,10.0,2.0,Monday,10:44,6.5,19.4,23.1
1600,7,10,3,3.6,1.0,Wednesday,10:32,9.0,13.3,10.9
1601,7,13,5,8.5,1.0,Wednesday,15:51,11.5,,21.3
1602,5,10,5,5.7,0.0,Sunday,10:50,3.7,12.8,6.3
1603,13,17,4,3.7,0.0,Wednesday,12:34,7.0,6.6,17.1
1604,14,20,6,4.2,0.0,Saturday,17:19,15.3,,14.1
1605,2,6,4,6.9,1.0,Saturday,22:17,0.0,0.4,5.9
1606,12,16,4,9.1,2.0,Thursday,17:27,8.4,24.0,48.0
1607,12,17,4,8.0,1.0,Wednesday,15:13,13.0,20.5,38.2
1608,3,7,4,7.4,1.0,Saturday,11:20,9.4,25.8,16.1
1609,8,13,4,7.7,1.0,Friday,08:39,7.3,22.7,25.0
1610,17,24,4,10.8,0.0,Monday,20:14,15.5,21.8,79.4
1611,6,13,5,6.9,1.0,Saturday,07:24,9.9,14.7,18.7
1612,11,18,5,9.1,0.0,Wednesday,13:50,8.3,20.3,28.2
1613,8,14,4,8.4,,Saturday,07:16,11.0,32.1,22.5
1614,8,14,5,11.4,0.0,Wednesday,14:57,6.9,27.2,24.9
1615,8,13,4,5.9,3.0,Saturday,19:05,10.1,27.5,28.9
1616,9,14,4,2.4,0.0,Wednesday,13:16,14.8,0.0,9.5
1617,15,20,3,6.7,1.0,Sunday,16:12,11.6,27.8,39.8
1618,15,24,6,9.0,0.0,Saturday,15:55,15.1,18.8,36.4
1619,7,10,2,9.4,1.0,Saturday,02:11,8.0,22.0,35.3
1620,6,10,2,9.7,2.0,Monday,11:37,9.6,44.7,57.2
1621,7,11,4,,1.0,Sunday,20:51,9.7,15.9,26.0
1622,7,10,3,2.2,0.0,Sunday,13:48,1.7,9.3,9.2
1623,19,26,5,9.7,1.0,Friday,15:38,11.4,16.2,54.9
1624,8,11,3,3.4,0.0,Wednesday,08:50,10.3,2.9,9.5
1625,6,11,4,5.9,1.0,Wednesday,02:44,10.4,6.0,9.2
1626,6,11,5,6.9,0.0,Sunday,23:35,3.9,5.0,7.4
1627,6,13,6,9.8,0.0,Thursday,23:37,8.3,12.2,7.9
1628,14,22,6,6.9,0.0,Monday,18:22,8.2,15.4,26.6
1629,17,24,4,2.5,0.0,Tuesday,10:38,,0.0,15.2
1630,11,16,3,8.0,0.0,Sunday,13:52,8.7,31.6,39.6
1631,7,10,3,7.0,0.0,Friday,19:23,7.3,21.9,20.7
1632,7,10,3,5.1,0.0,Monday,15:15,8.0,8.9,15.7
1633,6,12,6,10.5,5.0,Wednesday,16:03,7.2,13.1,46.7
1634,11,15,3,7.7,0.0,Saturday,15:13,10.6,29.3,41.6
1635,6,11,4,13.3,0.0,Friday,07:56,9.0,36.0,28.2
1636,11,16,4,7.1,0.0,Wednesday,15:53,9.0,17.1,23.9
1637,13,20,3,2.7,1.0,Sunday,19:25,10.7,15.5,12.3
1638,11,16,5,8.5,1.0,Monday,19:17,13.5,17.1,37.0
1639,14,17,3,8.4,0.0,Wednesday,13:59,10.6,30.3,51.4
1640,14,19,5,7.3,1.0,Thursday,19:37,11.1,10.8,30.4
1641,11,16,4,6.5,2.0,Monday,18:26,12.8,22.7,36.0
1642,11,17,5,7.5,1.0,Thursday,20:59,10.9,17.9,28.8
1643,5,10,5,12.0,1.0,Friday,12:51,6.1,12.7,21.5
1644,5,12,4,5.8,0.0,Monday,18:55,8.9,14.8,13.8
1645,4,11,6,10.9,1.0,Tuesday,21:28,9.3,0.0,13.9
1646,8,12,4,7.0,1.0,Tuesday,08:44,9.9,14.4,16.0
1647,5,9,3,8.5,0.0,Wednesday,19:56,8.1,29.0,20.0
1648,4,9,4,9.2,0.0,Thursday,20:03,7.4,16.5,9.4
1649,13,20,6,10.9,0.0,Friday,13:16,10.5,36.9,37.8
1650,8,11,3,5.9,0.0,Friday,15:33,5.8,19.6,22.0
1651,12,18,5,9.9,1.0,Tuesday,20:20,7.6,16.5,32.4
1652,10,15,4,11.0,0.0,Wednesday,16:51,,29.3,39.2
1653,21,25,4,5.6,0.0,Tuesday,14:01,12.2,16.6,43.2
1654,9,14,5,6.3,,Wednesday,08:34,9.2,7.5,11.8
1655,12,17,5,9.2,0.0,Friday,12:49,11.0,26.5,37.2
1656,14,19,3,11.6,0.0,Tuesday,20:27,,21.0,66.5
1657,13,17,4,4.9,1.0,Friday,13:57,14.3,0.0,24.3
1658,9,14,4,3.7,1.0,Thursday,13:03,10.0,7.9,20.3
1659,10,15,3,2.6,1.0,Saturday,09:13,8.3,3.5,10.8
1660,13,18,5,10.6,0.0,Monday,18:51,7.2,21.8,40.4
1661,12,15,3,7.2,0.0,Monday,18:40,9.8,37.2,45.4
1662,10,14,4,6.3,0.0,Monday,09:54,9.1,22.5,20.9
1663,11,15,3,8.0,0.0,Thursday,21:34,13.3,24.0,34.8
1664,12,17,4,10.0,0.0,Wednesday,07:05,4.5,15.0,27.0
1665,6,10,4,5.0,0.0,Thursday,14:42,5.9,20.6,12.5
1666,4,10,4,2.0,0.0,Sunday,14:18,12.8,11.8,0.8
1667,7,11,2,5.9,1.0,Wednesday,18:41,14.8,16.4,34.3
1668,-4,15,4,6.1,0.0,Saturday,14:13,9.5,12.6,26.3
1669,13,19,5,9.4,0.0,Saturday,17:09,11.0,7.7,35.9
1670,10,16,5,8.3,2.0,Friday,14:36,,12.9,32.8
1671,8,14,5,7.6,1.0,Monday,19:08,3.5,24.6,25.2
1672,7,12,4,9.6,0.0,Thursday,19:47,14.4,12.0,21.4
1673,13,17,4,9.1,0.0,Saturday,11:43,11.3,25.2,42.3
1674,5,9,4,8.7,3.0,Tuesday,13:55,6.6,15.7,67.8
1675,2,6,3,,0.0,Sunday,07:07,4.0,2.5,5.7
1676,6,11,4,3.8,1.0,Thursday,20:16,9.6,0.0,12.8
1677,7,11,3,8.5,1.0,Friday,00:33,7.0,13.1,22.7
1678,14,20,5,2.0,0.0,Saturday,17:20,12.7,0.2,8.4
1679,15,21,5,11.6,1.0,Saturday,13:38,17.0,27.2,63.4
1680,10,15,5,4.1,0.0,Monday,17:14,11.9,5.6,13.2
1681,4,6,2,5.0,1.0,Tuesday,00:04,3.1,8.0,9.1
1682,4,8,2,7.1,0.0,Thursday,10:31,7.4,23.7,55.1
1683,5,9,4,8.4,0.0,Friday,12:55,11.9,23.0,20.8
1684,8,11,3,4.8,2.0,Sunday,14:56,10.5,14.5,20.4
1685,6,9,3,9.0,0.0,Tuesday,01:52,5.6,16.7,11.4
1686,7,11,4,8.9,0.0,Tuesday,10:19,11.8,7.6,20.9
1687,7,13,5,9.1,2.0,Friday,07:39,12.1,22.2,30.8
1688,4,8,4,8.4,0.0,Saturday,07:50,8.7,14.0,10.9
1689,3,8,4,5.1,0.0,Thursday,15:23,9.0,5.9,2.9
1690,7,11,3,9.6,1.0,Friday,09:25,9.3,22.6,30.0
1691,12,15,3,3.6,0.0,Thursday,08:08,10.2,0.0,13.5
1692,9,13,4,2.9,3.0,Wednesday,20:20,8.6,0.0,13.5
1693,8,11,3,7.5,1.0,Wednesday,21:02,8.9,14.1,27.2
1694,5,10,4,7.1,0.0,Sunday,00:21,5.7,13.7,9.1
1695,11,17,4,9.6,2.0,Thursday,19:06,9.6,20.7,39.7
1696,11,16,3,13.0,0.0,Thursday,10:27,6.2,22.7,56.2
1697,3,8,3,9.4,0.0,Wednesday,20:08,14.1,,15.1
1698,8,14,3,5.0,1.0,Saturday,10:37,6.9,16.9,25.1
1699,6,10,3,9.9,1.0,Tuesday,08:55,6.0,20.4,27.9
1700,11,17,6,5.4,0.0,Sunday,18:34,12.0,6.6,14.9
1701,9,14,4,6.7,0.0,Thursday,20:51,8.4,2.0,21.3
1702,8,13,3,8.5,1.0,Thursday,00:59,0.0,14.9,22.2
1703,11,16,3,10.5,0.0,Friday,18:38,8.7,38.0,60.1
1704,2,7,4,6.4,1.0,Wednesday,21:12,7.1,12.7,7.3
1705,12,15,3,10.9,0.0,Wednesday,09:46,1.3,27.2,49.2
1706,8,12,4,11.4,0.0,Wednesday,10:43,3.6,15.2,28.3
1707,10,16,5,9.2,1.0,Thursday,15:48,9.6,7.8,26.2
1708,6,12,4,8.9,0.0,Thursday,10:03,8.5,17.9,17.1
1709,14,21,6,8.4,0.0,Monday,12:17,14.8,17.5,69.6
